transmissibility,susceptibility_scale,relative_susceptibility,minimum_transmissibility_scale,transmissibility_scale,transmissibility_midpoint,cluster,"[0,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)",80+,overall_ar
0.151,1,0,0,0.1,40,1,0.8602068408683724,0.9342532101699584,0.9637411310855257,0.9772848649644571,0.9837643187329608,0.9751422013774367,0.9630811062916205,0.9613497593695044,0.9436808273455267,0.9544116411075475
0.152,1,0,0,0.1,40,1,0.8622272915540081,0.9355649299109287,0.964615142050077,0.9779072557867372,0.9842476903936551,0.975809722637297,0.9639754682855225,0.9622772866388453,0.9448724482078087,0.9553523999196146
0.153,1,0,0,0.1,40,1,0.8642157707863544,0.9368486905597475,0.9654668840223396,0.9785117473805643,0.9847160185695856,0.9764583968025672,0.9648468889035348,0.9631812171742871,0.9460371537625686,0.9562711657569303
0.154,1,0,0,0.1,40,1,0.8661728719070528,0.938105153383812,0.9662969738476519,0.9790988922693976,0.9851698021419808,0.97708879628648,0.9656960079196957,0.9640622042364808,0.9471756154099822,0.9571685282564584
0.155,1,0,0,0.1,40,1,0.8680991789658987,0.939334965308866,0.9671060120063724,0.97966922635669,0.9856095237352487,0.9777014766629595,0.9665234482553915,0.9649208841417026,0.9482884891246391,0.9580450616027604
0.156,1,0,0,0.1,40,1,0.8699952582161524,0.9405387519937018,0.9678945775787571,0.9802232651630894,0.9860356467301163,0.9782969725473032,0.9673298103888808,0.9657578703156605,0.9493764085853407,0.9589013193761609
0.157,1,0,0,0.1,40,1,0.871861664208161,0.9417171232363912,0.968663232625567,0.9807615074631847,0.9864486184187002,0.9788758014676852,0.9681156771267887,0.9665737582951098,0.9504399906320563,0.9597378389662706
0.158,1,0,0,0.1,40,1,0.8736989387847726,0.9428706723555685,0.9694125219383385,0.9812844352586166,0.9868488701006402,0.9794384637878442,0.9688816132870535,0.9673691253584366,0.9514798346952837,0.9605551412850395
0.159,1,0,0,0.1,40,1,0.8755076114275459,0.9439999767191327,0.9701429736728977,0.9817925144514795,0.9872368177647615,0.9799854433835342,0.9696281663502584,0.9681445311773996,0.9524965233716951,0.9613537313759833
0.16,1,0,0,0.1,40,1,0.8772881995605453,0.9451055982560038,0.9708550999919316,0.9822861955426726,0.9876128628037316,0.9805172083390146,0.9703558671108143,0.9689005184634022,0.9534906229822897,0.9621340990289873
0.161,1,0,0,0.1,40,1,0.8790412091877425,0.9461880839121818,0.9715493972792729,0.9827659136764877,0.9879773919605033,0.9810342110502343,0.9710652300021776,0.969637613354211,0.9544626840582351,0.9628967190136793
0.162,1,0,0,0.1,40,1,0.8807671348811761,0.9472479661579355,0.9722263470819004,0.9832320898247405,0.9883307786244848,0.9815368893551394,0.9717567539573677,0.9703563262126221,0.9554132419019697,0.9636420519559898
0.163,1,0,0,0.1,40,1,0.88246646022335,0.9482857634252644,0.9728864164781732,0.9836851310906275,0.988673383091054,0.9820256668665649,0.9724309228364675,0.9710571520829943,0.9563428170583118,0.964370544703712
0.164,1,0,0,0.1,40,1,0.8841396581102194,0.949301980526949,0.9735300585473444,0.9841254311883727,0.9890055530357844,0.9825009534605366,0.9730882059214214,0.9717405711932873,0.9572519157715382,0.9650826307796969
0.165,1,0,0,0.1,40,1,0.8857871910571262,0.950297109100551,0.9741577128842427,0.9845533709783505,0.9893276240480211,0.9829631458154597,0.9737290584439188,0.9724070494840034,0.9581410304623841,0.965778730874875
0.166,1,0,0,0.1,40,1,0.8874095114957935,0.9512716280386757,0.9747698060965546,0.9849693189825992,0.9896399201436193,0.9834126279317731,0.97435392209532945,0.9730570391192706,0.9590106401898213,0.9664592533240648
0.167,1,0,0,0.1,40,1,0.8890070620324207,0.9522260038192182,0.9753667521506642,0.9853736317237102,0.9899427540921757,0.9838497714840807,0.9749632254077936,0.9736909788813966,0.9598612110181148,0.9671245944432039
0.168,1,0,0,0.1,40,1,0.8905802925542871,0.9531607115304395,0.9759489742487638,0.9857666741701079,0.9902364460872984,0.9842749564839021,0.9755574046811493,0.9743093146445793,0.9606932166248473,0.9677751586522714
0.169,1,0,0,0.1,40,1,0.8921295931296697,0.9540761526219975,0.9765168193911133,0.9861487400625711,0.9905212511419234,0.9846884907665028,0.9761368224276109,0.9749124196545533,0.9615070578596329,0.9684112799700163
0.17,1,0,0,0.1,40,1,0.8936553952080616,0.9549727790290725,0.9770706874076016,0.9865201723577334,0.990797468948379,0.9850907317092066,0.9767018906473492,0.9755007150689308,0.9623031842525788,0.96903334063709
0.171,1,0,0,0.1,40,1,0.895158105085064,0.9558510119803323,0.9776109467804394,0.9868812847825859,0.99106537239837,0.985482006918179,0.9772529903583037,0.9760745912446945,0.9630820145467032,0.969641693693987
0.17200000000000001,1,0,0,0.1,40,1,0.8966381199566277,0.9567112610413658,0.9781379540642917,0.9872323797904096,0.9913252238930661,0.9858626324616264,0.9777904903700088,0.9766344262049729,0.9638439554342588,0.9702366809473834
0.17300000000000001,1,0,0,0.1,40,1,0.8980958288669406,0.9575539257958989,0.9786520559482473,0.9875737506618454,0.9915772773543681,0.9862329149335265,0.9783147491485507,0.9771805874041676,0.9645894031896799,0.9708186348113679
0.17400000000000002,1,0,0,0.1,40,1,0.8995316127468687,0.9583793958056753,0.97915358916047,0.9879056814024914,0.9918217781347258,0.9865931513683245,0.978826114789341,0.9777134317312423,0.9653187436709364,0.9713878782494212
0.175,1,0,0,0.1,40,1,0.9009458446265437,0.9591880509031246,0.9796428807908137,0.9882284470668816,0.9920589633327949,0.9869436295709444,0.979324925354058,0.9782333058509141,0.9660323526344591,0.9719447250831224
0.176,1,0,0,0.1,40,1,0.9023388898411421,0.9599802614740113,0.9801202486014796,0.9885423140698383,0.9922890620962251,0.9872846284340362,0.9798115091951348,0.9787405465323631,0.966730596039054,0.9724894802893032
0.177,1,0,0,0.1,40,1,0.9037111062300478,0.9607563887304335,0.9805860013263067,0.9888475404856596,0.9925122959121703,0.9876164182429962,0.9802861852683912,0.9792354809659501,0.9674138303392178,0.9730224402861337
0.178,1,0,0,0.1,40,1,0.9050628443297208,0.961516784974634,0.9810404389590386,0.9891443763357313,0.9927288788860328,0.9879392609692705,0.9807492634342213,0.9797184270684804,0.9680824027683174,0.9735438932086025
0.179,1,0,0,0.1,40,1,0.9063944475604668,0.9622617938538193,0.9814838530311728,0.9894330638650508,0.9929390180090382,0.988253410552481,0.9812010447478594,0.9801896937774338,0.9687366516120011,0.9740541191738459
0.18,1,0,0,0.1,40,1,0.9077062524073399,0.9629917506065444,0.9819165268797012,0.9897138378081209,0.9931429134150859,0.9885591131718401,0.9816418217391724,0.9806495813346454,0.9693769064722558,0.9745533905367525
0.181,1,0,0,0.1,40,1,0.9089985885953956,0.9637069823008321,0.9823387359052305,0.9899869256447152,0.9933407586273606,0.9888566075072874,0.9820718786823581,0.9810983815598483,0.9700034885224446,0.9750419721362349
0.182,1,0,0,0.1,40,1,0.9102717792595126,0.9644078080643899,0.9827507478208378,0.99025254784591,0.9935327407951872,0.9891461249908237,0.9824914918560387,0.9815363781145122,0.9706167107537021,0.9755201215325705
0.183,1,0,0,0.1,40,1,0.9115261411089662,0.9650945393072893,0.9831528228920906,0.9905109181108105,0.9937190409215155,0.9894278900484245,0.9829009297940298,0.9819638467562871,0.9712168782130145,0.9759880892361685
0.184,1,0,0,0.1,40,1,0.9127619845869589,0.9657674799372896,0.9835452141684979,0.990762243594374,0.9938998340814815,0.9897021203329418,0.9833004535272973,0.9823810555845486,0.971804288233306,0.9764461189281192
0.185,1,0,0,0.1,40,1,0.9139796140252651,0.966426926568175,0.9839281677068347,0.9910067251266931,0.9940752896324129,0.9899690269483717,0.9836903168173122,0.9827882652773094,0.9723792306558426,0.9768944476728589
0.186,1,0,0,0.1,40,1,0.9151793277942063,0.9670731687213149,0.9843019227866135,0.9912445574241,0.9942455714156574,0.9902288146658438,0.9840707663812513,0.9831857293198369,0.9729419880452199,0.9773333061232711
0.187,1,0,0,0.1,40,1,0.9163614184480853,0.9677064890207272,0.9846667121180261,0.991475929292443,0.9944108379505897,0.990481682131659,0.9844420421093104,0.9835736942253795,0.9734928358972745,0.9777629187185278
0.188,1,0,0,0.1,40,1,0.9175261733811052,0.9683271639097495,0.9850227625228556,0.9917010242362904,0.9945712429786807,0.9907278224927181,0.9848043777439277,0.9839524002170867,0.9740320433474947,0.978183504326047
0.189,1,0,0,0.1,40,1,0.9186738735689128,0.9689354624082169,0.9853702938327505,0.9919200195314487,0.9947269346766101,0.9909674224423524,0.985157999814213,0.9843220801665535,0.9745598719942858,0.9785952752070247
0.19,1,0,0,0.1,40,1,0.919804794817528,0.9695316474154638,0.9857095200924281,0.9921330872801898,0.9948780565851236,0.9912006633056742,0.985503128830431,0.9846829607929733,0.9750765771719224,0.9789984381538714
0.191,1,0,0,0.1,40,1,0.9209192077876888,0.9701159757960517,0.9860406496746983,0.9923403945342624,0.9950247477312711,0.9914277211633962,0.9858399794021919,0.9850352627811536,0.9755824080481048,0.979393194594963
0.192,1,0,0,0.1,40,1,0.9220173780065656,0.9706886984159893,0.986363885328515,0.9925421033508429,0.9951671426887884,0.99164876691032,0.986168760300521,0.9853792008486347,0.9760776076758537,0.9797797406442268
0.193,1,0,0,0.1,40,1,0.9230995659411079,0.9712500602686371,0.9866794243240457,0.9927383709383791,0.9953053717187174,0.9918639664038165,0.9864896746084965,0.9857149838977556,0.9765624131307743,0.9801582672362604
0.194,1,0,0,0.1,40,1,0.9241660271407266,0.9718003006482355,0.9869874586273067,0.9929293498216143,0.9954395609235629,0.9920734806337619,0.9868029199042999,0.9860428152024436,0.9770370556929469,0.9805289602933465
0.195,1,0,0,0.1,40,1,0.9252170123902635,0.9723396533292493,0.9872881750771983,0.9931151880068473,0.99556983240056,0.9922774658930809,0.987108688446751,0.9863628925976895,0.9775017610338553,0.9808920008951546
0.196,1,0,0,0.1,40,1,0.9262527679912016,0.9728683468093883,0.9875817555859555,0.9932960291540577,0.9956963043946903,0.9924760739583611,0.9874071673894107,0.9866754087021521,0.9779567494576932,0.9812475654823032
0.197,1,0,0,0.1,40,1,0.9272735350294553,0.9733866039434478,0.987868377008049,0.9934720125500821,0.9958190913176715,0.9926694520431819,0.9876985386220356,0.9869805507343854,0.9784022355883353,0.9815958256700484
0.198,1,0,0,0.1,40,1,0.9282795532440825,0.9738946416845388,0.9881482078340098,0.9936432684425361,0.9959382986270692,0.9928577384689153,0.987982976173307,0.9872784983935652,0.9788384278102171,0.9819369456834686
0.199,1,0,0,0.1,40,1,0.9292710499329477,0.9743926749207019,0.988421423142897,0.9938099379493818,0.9960540443275315,0.9930410813511865,0.9882606585693449,0.9875694344701387,0.9792655331648497,0.9822710946075865
0.2,1,0,0,0.1,40,1,0.9302482563625646,0.9748809110947181,0.9886881827569954,0.9939721437341633,0.9961664271674574,0.9932196111107958,0.9885317507948173,0.9878535293850786,0.9796837503864247,0.982598428421936
0.03,1,0,1e-5,0.1,40,1,2.2404810674055115e-7,2.939618329416504e-7,3.713966402704924e-7,4.1753577416754093e-7,5.069557863916383e-7,5.069819058125213e-7,4.582197642102211e-7,5.062788806893462e-7,5.3728175471841575e-6,5.019230057366478e-7
0.031,1,0,1e-5,0.1,40,1,2.595207916323353e-7,3.4244070700257515e-7,4.314588067981666e-7,4.862736743486343e-7,5.839693942746042e-7,5.770919564155444e-7,5.196703853035416e-7,5.683005174838783e-7,5.429737336333488e-6,5.633898234402632e-7
0.032,1,0,1e-5,0.1,40,1,3.036413128255812e-7,4.0290010564492257e-7,5.062577175981597e-7,5.719436588580881e-7,6.794958495606677e-7,6.634896085846165e-7,5.951431721665001e-7,6.439221311885669e-7,5.498912552276884e-6,6.39530109646368e-7
0.033,1,0,1e-5,0.1,40,1,3.598572492514897e-7,4.801217144065358e-7,6.016706337172456e-7,6.812965179489628e-7,8.009094534010796e-7,7.726497071300338e-7,6.901958125735765e-7,7.385189749086322e-7,5.585195500040577e-6,7.361845499802651e-7
0.034,1,0,1e-5,0.1,40,1,4.3372089981709846e-7,5.818067238485097e-7,7.271630276168144e-7,8.252043892705181e-7,9.600863386038796e-7,9.149993611875184e-7,8.137775468036726e-7,8.607458886992573e-7,5.696399501300044e-6,8.627592183805923e-7
0.034999999999999996,1,0,1e-5,0.1,40,1,5.347739997134285e-7,7.211901824932771e-7,8.990017361059753e-7,1.0223513082687874e-6,1.1774357256715278e-6,1.1084570551863039e-6,9.812661284971302e-7,1.0254739648792464e-6,5.845950330802337e-6,1.0354182642526833e-6
0.036,1,0,1e-5,0.1,40,1,6.808421671627191e-7,9.229979682137617e-7,1.147576334680142e-6,1.307642361710758e-6,1.4910853948981452e-6,1.386496736254351e-6,1.2213877282003468e-6,1.2604819195736067e-6,6.058927678820027e-6,1.2843586521692042e-6
0.037,1,0,1e-5,0.1,40,1,9.089937558502444e-7,1.2386481802877788e-6,1.5360822996557361e-6,1.753662712606861e-6,1.9803217692907013e-6,1.8187262753629445e-6,1.5938755894543042e-6,1.6235315634491543e-6,6.387482145683969e-6,1.6723743158726751e-6
0.038,1,0,1e-5,0.1,40,1,1.307256642999624e-6,1.7902465516620632e-6,2.214593242324915e-6,2.5327836389476565e-6,2.8334294603177957e-6,2.570445007460057e-6,2.240577166095358e-6,2.251787100978745e-6,6.955454637063907e-6,2.3485839582295556e-6
0.039,1,0,1e-5,0.1,40,1,2.1189444014292235e-6,2.91530068039671e-6,3.597920782666339e-6,4.121447938493165e-6,4.570835841937004e-6,4.09854638770737e-6,3.5535609362221745e-6,3.524370151795041e-6,8.105143072734708e-6,3.7251579650288514e-6
0.04,1,0,1e-5,0.1,40,1,4.128657410708198e-6,5.702154062356351e-6,7.023684820105731e-6,8.05601235318937e-6,8.870730653227758e-6,7.876345089870617e-6,6.797101406052594e-6,6.663803649219397e-6,1.0940330639657343e-5,7.131196721846879e-6
0.040999999999999995,1,0,1e-5,0.1,40,1,1.0238428769487623e-5,1.4176298555730425e-5,1.7439372942437407e-5,2.001902672444745e-5,2.194025566410548e-5,1.935321686146065e-5,1.6647398985700983e-5,1.61918595703233e-5,1.9543609619776737e-5,1.7482672445490007e-5
0.041999999999999996,1,0,1e-5,0.1,40,1,3.241809318413643e-5,4.494128731364328e-5,5.525126329276538e-5,6.34484526290408e-5,6.938097330540345e-5,6.100544187432508e-5,5.239187046657753e-5,5.075903686717018e-5,5.075407764960699e-5,5.505585749013837e-5
0.043,1,0,1e-5,0.1,40,1,1.2413593536757746e-4,1.7216130619825137e-4,2.11606958910734e-4,2.4303098071052763e-4,2.655415590041395e-4,2.3322538779600933e-4,2.0018219195330872e-4,1.936727849324748e-4,1.7978871226271217e-4,2.1041739685053002e-4
0.044,1,0,1e-5,0.1,40,1,5.371832263606374e-4,7.450356629601258e-4,9.156207138819542e-4,0.0010515728476492138,0.0011486736793995223,0.0010086260035702267,8.656456651479138e-4,8.371835970341814e-4,7.608175101659059e-4,9.099408958806487e-4
0.045,1,0,1e-5,0.1,40,1,0.0024797839603084614,0.003438029154653369,0.0042238244819820655,0.004849760913057798,0.005296317556978079,0.004651649586404951,0.003993489483172259,0.003862189821853522,0.003492437031889162,0.004196897735948532
0.046,1,0,1e-5,0.1,40,1,0.011367307921003525,0.015731370281541278,0.019299120659321014,0.022132650947588237,0.02414981102332006,0.0212396766897165,0.018263753926694805,0.01767071421332816,0.015968768322409843,0.019172428971370892
0.047,1,0,1e-5,0.1,40,1,0.04381724698181591,0.06023481221294309,0.07350571089627163,0.08392944459147027,0.09129507673646112,0.08070432595036468,0.06980593657880474,0.06764769477418595,0.06122453079942984,0.07298081249969635
0.048,1,0,1e-5,0.1,40,1,0.10815586877720722,0.1466843196406478,0.1771032736917662,0.20045939437082752,0.21671470028702805,0.19351421860535156,0.16934717827379295,0.16463520062456072,0.14953150043777175,0.17565448431012218
0.049,1,0,1e-5,0.1,40,1,0.1662658076691039,0.22267365501723696,0.2661997147748114,0.2989054338470669,0.3213411111569792,0.2895636838059499,0.2561093342639782,0.24970572389543716,0.2275763884600549,0.26380077461471413
0.05,1,0,1e-5,0.1,40,1,0.2014576971955232,0.26769329733357633,0.31804687279418825,0.35536916971633026,0.3807374936100574,0.3449827376715233,0.3070998147119185,0.2999420760584877,0.27397120557797283,0.31503047991166044
0.051000000000000004,1,0,1e-5,0.1,40,1,0.22480881506644218,0.29714053148736774,0.3515593229404762,0.3915213198166973,0.4185134060389827,0.3805891789926416,0.3402293889826248,0.3326690056345029,0.3043458153684693,0.3481131721857198
0.052,1,0,1e-5,0.1,40,1,0.2438289495236113,0.32087359842139956,0.378330680908059,0.4201996512697067,0.4483317981340167,0.40890115501699886,0.3667796047336986,0.35894246437206084,0.3288276921522742,0.37452187704190565
0.053,1,0,1e-5,0.1,40,1,0.26115575875730285,0.3422937773135892,0.402305893805175,0.4457254154418765,0.4747574365670425,0.4341522466609408,0.3906220765990109,0.38257219005456483,0.35092363047641834,0.39815850048258594
0.054,1,0,1e-5,0.1,40,1,0.2776011402726069,0.36244544309890747,0.42469511485125583,0.46942410680333063,0.49919083782843204,0.4576410598124036,0.4129449398036792,0.4047276372037062,0.37171063717453656,0.42022055395164465
0.055,1,0,1e-5,0.1,40,1,0.29342053962110753,0.3816635643668808,0.4458934142333155,0.49173511860237246,0.5221014531555628,0.4797953460909475,0.4341320865701875,0.42578479662689883,0.3915328434558916,0.44109978704349084
0.056,1,0,1e-5,0.1,40,1,0.3087061720170843,0.4000762640634957,0.4660591979252879,0.5128412139467882,0.5436894693008445,0.5007904678393281,0.4543335892916412,0.4458887784951754,0.41052068552874804,0.460953959283861
0.056999999999999995,1,0,1e-5,0.1,40,1,0.3235015900765834,0.41774976291811866,0.4852796766307071,0.532847466841131,0.5640731229061025,0.520725655165069,0.47362959427404033,0.46511580536538627,0.42874086455449223,0.4798703594013277
0.057999999999999996,1,0,1e-5,0.1,40,1,0.3378350931848417,0.4347303414453483,0.5036185034216051,0.5518325778502522,0.5833422838655812,0.5396746149106421,0.49207760622426827,0.48352000608453855,0.44623977460697134,0.49791287808096735
0.059,1,0,1e-5,0.1,40,1,0.35172935538729905,0.45105639142371734,0.5211294342810211,0.5698635979121481,0.6015738488823655,0.5577000325097851,0.5097260183095118,0.5011467995155632,0.46305594886776574,0.5151355132518353
0.06,1,0,1e-5,0.1,40,1,0.365204561804681,0.46676237904747975,0.5378608670850021,0.5870008785190444,0.6188369679746527,0.5748584140179225,0.5266185560112239,0.5180372705703095,0.4792241256393469,0.5315868646276851
0.061,1,0,1e-5,0.1,40,1,0.3782792848066942,0.48187999507575335,0.5538572116908487,0.6032996288579733,0.6351947426056027,0.5912015744916875,0.542795563722364,0.5342294155093058,0.49477639962463554,0.5473114979820708
0.062,1,0,1e-5,0.1,40,1,0.39097097343018977,0.49643883260272575,0.5691597330155459,0.618810908429299,0.6507053342250875,0.6067775698411152,0.5582947665640119,0.5497588660442868,0.5097428849357496,0.562350786691461
0.063,1,0,1e-5,0.1,40,1,0.4032958769087354,0.5104663480241233,0.5838065757787168,0.6335817325444005,0.665422141889095,0.6216307623011783,0.5731512390878724,0.5646588353597659,0.5241516503125401,0.5767429477036714
0.064,1,0,1e-5,0.1,40,1,0.4152693987509453,0.52398836610345,0.5978334048265297,0.6476558342544423,0.6793946574778732,0.6358025321847666,0.5873979750718086,0.5789606550832389,0.5380292081539444,0.5905236795261338
0.065,1,0,1e-5,0.1,40,1,0.42690605518550034,0.5370290734556422,0.611273450822095,0.6610737715294531,0.6926686263650643,0.6493313569531446,0.6010658949195172,0.5926937663146589,0.5514004930007423,0.6037262157277689
